A2M
ARPP21
ARRB1
ARRB2
ARSB
ASAH1
ASAP1
ASAP2
ASAP3
ASB14
ASF1B
ASIC1
ASIC2
ASIC4
ASPH
ASPM
ASPN
ASTN1
ASTN2
ASXL2
ASXL3
ATAD2
ATAD5
ATCAY
ATE1
ATF3
ATF6
ATF7IP2
ATG10
ATG16L2
ATG2B
ATG7
ATM
ATN1
ATOH8
ATP10A
ATP10B
ATP10D
ATP11A
ATP11B
ATP13A2
ATP13A3
ATP13A4
ATP13A5
ATP1A2
ATP1A3
ATP1B1
ATP1B2
ATP1B3
ATP2B1
ATP2B2
ATP2B3
ATP2B4
ATP2C1
ATP2C2
ATP6V0A1
ATP6V0A2
ATP6V0E1
ATP6V1B2
ATP6V1C1
ATP6V1C2
ATP7A
ATP8A1
ATP8A2
ATP8B1
ATP8B4
ATP9B
ATRNL1
ATXN1
ATXN2
ATXN7L1
ATXN8OS
AUH
AUTS2
AXIN2
AXL
B2M
B3GALT5
B3GALT6
B3GAT1
B3GAT2
B3GNT5
B4GALNT3
B4GALT1
B4GALT6
BAALC
BACE2
BACH1
BACH2
BAG3
BAIAP2
BAIAP3
BANP
BARD1
BARHL1
BARHL2
BAX
BAZ1A
BAZ1B
BAZ2B
BBOX1
BBS5
BBS9
BBX
BCAN
BCAR3
BCAS1
BCAS3
BCAT1
BCDIN3D
BCHE
BCL11A
BCL2
BCL2L1
BCL2L12
BCL2L13
BCL6
BCL7A
BCL9L
BCLAF1
BCOR
BCR
BDH1
BEND7
BEST1
BGN
BHLHE40
BHLHE40-AS1
BHLHE41
BICC1
BICD1
BIN1
BIN2
BIRC6
BLCAP
BLM
BLNK
BLVRB
BMP2
BMP2K
BMP3
BMP5
BMP6
BMP7
BMPER
BMPR1A
BMPR1B
BMPR2
BNC2
BNIP3L
BOC
BRCA1
BRCA2
BRD4
BRD7
BRD8
BRINP1
BRINP2
BRINP3
BRIP1
BRWD1-AS1
BSG
BTAF1
BTBD1
BTBD11
BTBD17
BTBD19
BTBD3
BTG2
BTG3
BTN3A2
BTN3A3
BTNL9
BUB1
BUB1B
BVES
BYSL
BZW2
C10orf67
C10orf90
C11orf1
C11orf49
C11orf58
C11orf71
C12orf42
C12orf66
C12orf75
C15orf39
C15orf41
C15orf61
C16orf45
C16orf46
C16orf71
C17orf53
C17orf58
C19orf18
C19orf48
C19orf53
C19orf54
C19orf70
C19orf71
C1GALT1C1
C1QBP
C1QL1
C1QTNF2
C1QTNF7
C1RL
C1RL-AS1
C1S
C1orf122
C1orf158
C1orf198
C1orf21
C1orf226
C1orf61
C21orf2
C21orf58
C22orf34
C22orf46
C2orf27B
C2orf40
C2orf48
C2orf71
C3
C3orf20
C3orf58
C4orf46
C4orf47
C5orf38
C6orf118
C6orf120
C6orf47
C6orf48
C6orf52
C7
C7orf57
C7orf61
C8orf34
C8orf88
C9orf153
C9orf3
C9orf40
C9orf64
CA10
CA12
CA14
CA2
CA8
CAB39
CABIN1
CABLES1
CACHD1
CACNA1A
CACNA1B
CACNA1C
CACNA1C-AS1
CACNA1D
CACNA1E
CACNA1G
CACNA1H
CACNA2D1
CACNA2D2
CACNA2D3
CACNB2
CACNB4
CACNG2
CACNG3
CACYBP
CADM1
CADM2
CADM3
CADPS
CADPS2
CALB1
CALCRL
CALD1
CALM1
CALN1
CAMK1D
CAMK2A
CAMK2B
CAMK2D
CAMK2G
CAMK4
CAMKMT
CAMSAP2
CAMTA1
CANX
CAP1
CAP2
CAPS
CAPSL
CAPZA1
CAPZB
CARD11
CARD8
CASC1
CASC10
CASC15
CASC17
CASC2
CASC8
CASK
CASP10
CASP7
CASP8
CASP8AP2
CAST
CASZ1
CATSPERB
CAV1
CBFA2T2
CBFA2T3
CBFB
CBL
CBLB
CBLN1
CBR4
CBWD1
CBWD3
CBX3
CBX5
CC2D1A
CC2D2A
CCBE1
CCDC102B
CCDC106
CCDC107
CCDC114
CCDC121
CCDC138
CCDC14
CCDC140
CCDC141
CCDC146
CCDC15
CCDC150
CCDC151
CCDC170
CCDC171
CCDC173
CCDC175
CCDC18
CCDC3
CCDC30
CCDC39
CCDC40
CCDC60
CCDC71
CCDC73
CCDC74B
CCDC8
CCDC80
CCDC81
CCDC88A
CCDC88B
CCDC88C
CCL3
CCM2
CCND2
CCNE2
CCNF
CCNG2
CCNJL
CCNL1
CCNT2-AS1
CCNY
CCP110
CCSER1
CCSER2
CD109
CD22
CD226
CD248
CD2AP
CD300A
CD34
CD36
CD44
CD47
CD53
CD55
CD59
CD68
CD72
CD82
CD83
CD84
CD86
CD93
CD99
CDC14A
CDC14B
CDC20
CDC25C
CDC42BPA
CDC42BPB
CDC42EP2
CDC42EP4
CDC42SE1
CDC42SE2
CDC45
CDC6
CDCA2
CDCA3
CDCA4
CDH1
CDH10
CDH11
CDH12
CDH13
CDH18
CDH2
CDH20
CDH22
CDH23
CDH26
CDH4
CDH5
CDH6
CDH7
CDH8
CDH9
CDHR1
CDHR3
CDK1
CDK11A
CDK14
CDK17
CDK18
CDK19
CDK2
CDK5RAP2
CDK6
CDKAL1
CDKL1
CDKN1C
CDKN2AIP
CDKN2D
CDKN3
CDON
CDR1
CDR2
CDRT4
CDS1
CDYL
CDYL2
CEACAM1
CECR2
CELF1
CELF2
CELF2-AS1
CELF4
CELSR1
CENPE
CENPF
CENPI
CENPJ
CENPK
CENPL
CENPM
CENPN
CENPO
CENPP
CENPU
CEP112
CEP128
CEP135
CEP152
CEP164
CEP192
CEP350
CERK
CERKL
CERS1
CERS6
CETN2
CFDP1
CFH
CFLAR
CFLAR-AS1
CGGBP1
CGNL1
CHAC2
CHAF1A
CHAF1B
CHCHD1
CHCHD6
CHD1
CHD1L
CHD2
CHD3
CHD5
CHD7
CHD9
CHEK1
CHFR
CHKA
CHL1
CHN2
CHORDC1
CHRAC1
CHRDL1
CHRM2
CHRM3
CHRNB1
CHRNB4
CHST11
CHST15
CHST3
CHST6
CHST8
CHST9
CHSY1
CHSY3
CIB1
CIT
CITED2
CKAP2
CKAP2L
CKAP5
CLCN5
CLCN7
CLDN10
CLDN11
CLDN18
CLDN5
CLEC2D
CLEC3B
CLEC4A
CLHC1
CLIC4
CLIC5
CLIC6
CLIP1
CLIP2
CLK1
CLK3
CLMN
CLMP
CLSPN
CLSTN2
CLSTN3
CLTC
CLU
CLVS1
CLVS2
CLYBL
CMBL
CMC1
CMTM7
CMTM8
CNBD1
CNGB3
CNIH3
CNKSR2
CNKSR3
CNN2
CNN3
CNOT1
CNOT10
CNOT6L
CNP
CNPY1
CNR1
CNTFR
CNTLN
CNTN1
CNTN2
CNTN3
CNTN4
CNTN5
CNTN6
CNTNAP1
CNTNAP2
CNTNAP3
CNTNAP3B
CNTNAP4
CNTNAP5
COA1
COA3
COASY
COBL
COBLL1
COG5
COL11A1
COL12A1
COL13A1
COL14A1
COL15A1
COL16A1
COL18A1
COL1A1
COL1A2
COL20A1
COL21A1
COL22A1
COL23A1
COL24A1
COL25A1
COL26A1
COL27A1
COL28A1
COL2A1
COL3A1
COL4A1
COL4A2
COL4A3BP
COL4A5
COL4A6
COL5A1
COL5A2
COL5A3
COL6A1
COL6A2
COL6A3
COL6A5
COL6A6
COL9A1
COLEC12
COLGALT1
COLGALT2
COMMD1
COMMD10
COPA
CORO1B
CORO1C
CORO2B
COTL1
CP
CPA1
CPAMD8
CPD
CPE
CPEB2
CPEB3
CPEB4
CPED1
CPLX2
CPM
CPNE2
CPNE4
CPNE5
CPNE8
CPPED1
CPQ
CPT1A
CPT2
CPVL
CPXM1
CPXM2
CRABP1
CRADD
CRB1
CRB2
CREB3L1
CREB3L2
CREB5
CREBL2
CREG1
CREM
CRIM1
CRIP3
CRISPLD1
CRISPLD2
CRMP1
CRNDE
CROCC
CRTAC1
CRTC3
CRYAB
CRYBG3
CRYL1
CSAD
CSF1
CSF1R
CSF2RA
CSF3R
CSGALNACT1
CSMD1
CSMD2
CSMD3
CSNK1A1
CSNK1D
CSNK1E
CSPG4
CSPG5
CSPP1
CSRNP1
CSRNP3
CSRP2
CST3
CSTB
CTBP2
CTCF
CTDSPL
CTGF
CTNNA1
CTNNA2
CTNNA3
CTNNAL1
CTNNB1
CTNND1
CTNND2
CTSB
CTSC
CTSH
CTSO
CTSS
CTSZ
CTTNBP2
CTU1
CTU2
CUX1
CUX2
CX3CR1
CXCL12
CXCR4
CXXC4
CXXC5
CXorf36
CXorf40B
CYB561D1
CYBB
CYFIP1
CYP1B1
CYP1B1-AS1
CYP20A1
CYP26B1
CYP39A1
CYP7B1
CYR61
CYTH1
CYTH3
CYTH4
CYYR1
DAAM2
DAB1
DAB2
DAB2IP
DACH1
DACH2
DAGLB
DAP
DAPK1
DAPK3
DARS
DAW1
DBF4
DBX2
DCAF6
DCBLD1
DCC
DCDC1
DCDC2
DCHS2
DCLK1
DCLK2
DCLK3
DCLRE1A
DCN
DCP2
DCTPP1
DCUN1D2
DCUN1D3
DCX
DDAH1
DDIT3
DDR1
DDR2
DDX11
DDX17
DDX31
DDX47
DDX5
DDX60L
DECR2
DEF6
DEK
DENND1A
DENND1B
DENND2A
DENND2C
DENND3
DENND4A
DENND4B
DENND4C
DENND5A
DENND5B
DEPDC1B
DEPTOR
DERA
DGCR2
DGKB
DGKD
DGKG
DGKH
DGKI
DGKK
DHODH
DHRS3
DHRSX
DIAPH2
DIAPH2-AS1
DIAPH3
DIO2-AS1
DIP2A
DIP2B
DIP2C
DIRAS2
DIRC3
DISC1
DISP1
DIXDC1
DLC1
DLEU2
DLEU7
DLEU7-AS1
DLG1
DLG2
DLGAP1
DLGAP2
DLGAP3
DLGAP4
DLGAP5
DLL4
DMBX1
DMC1
DMD
DMGDH
DNA2
DNAAF1
DNAAF3
DNAH1
DNAH10
DNAH11
DNAH12
DNAH14
DNAH3
DNAH5
DNAH6
DNAH7
DNAH9
DNAI1
DNAJA4
DNAJB1
DNAJB13
DNAJB6
DNAJB9
DNAJC1
DNAJC10
DNAJC13
DNAJC14
DNAJC15
DNAJC24
DNAJC28
DNAJC3
DNAJC4
DNAJC5
DNAJC6
DNAJC9
DNAJC9-AS1
DNALI1
DNASE1L2
DNER
DNHD1
DNM1
DNM2
DNM3
DNMBP
DNMT1
DOCK1
DOCK10
DOCK11
DOCK2
DOCK3
DOCK4
DOCK4-AS1
DOCK5
DOCK6
DOCK7
DOCK8
DOCK9
DOK5
DOK6
DOLPP1
DPAGT1
DPEP1
DPF3
DPH2
DPP10
DPP6
DPPA4
DPY19L1
DPY19L3
DPY19L4
DPYD
DPYSL3
DPYSL5
DRAM1
DRAXIN
DRC1
DSCAM
DSCAML1
DSCC1
DSE
DSEL
DSP
DST
DTHD1
DTL
DTNA
DTNB
DTNBP1
DTX3L
DTX4
DUSP1
DUSP14
DUSP16
DUSP6
DYNC1I1
DYNC2H1
DYNC2LI1
DYNLRB2
DYRK1A
DYRK4
DZANK1
DZIP1L
E2F3
E2F5
E2F7
E2F8
EBF1
EBF2
EBF3
EBF4
EBPL
ECE1
ECH1
ECHDC2
ECM2
ECT2
EDA
EDA2R
EDIL3
EDN1
EDNRA
EDNRB
EEF1A1
EEF2
EEPD1
EFCAB10
EFCAB14
EFCAB2
EFCAB6
EFCC1
EFEMP1
EFEMP2
EFHB
EFHC1
EFHC2
EFHD1
EFNA5
EFNB2
EFR3B
EFS
EGF
EGFL7
EGFLAM
EGFR
EGLN1
EGR1
EHBP1
EHD4
EID2
EIF1AY
EIF2S2
EIF3E
EIF4EBP2
EIF4G3
EIF6
ELAVL2
ELAVL4
ELF1
ELFN1
ELFN2
ELK3
ELL
ELL2
ELMO1
ELMO1-AS1
ELMOD1
ELMSAN1
ELN
ELOVL1
ELOVL5
ELP4
EMC9
EMCN
EME1
EMILIN2
EML1
EML4
EML5
EML6
EMP1
EMP3
ENC1
ENG
ENKD1
ENKUR
ENO1
ENO4
ENOSF1
ENOX1
ENPEP
ENPP1
ENPP2
ENPP6
ENTPD1
EOMES
EP400
EPAS1
EPB41L1
EPB41L2
EPB41L3
EPB41L4A
EPB41L4B
EPC2
EPHA10
EPHA3
EPHA4
EPHA5
EPHA6
EPHA7
EPHB1
EPHB2
EPHB3
EPHX1
EPN2
EPS15
EPS8
EPS8L2
EPSTI1
ERBB3
ERBB4
ERC1
ERC2
ERG
ERMAP
ERN1
ERRFI1
ESAM
ESPN
ESRRB
ESRRG
ESYT2
ETFA
ETS1
ETS2
ETV1
ETV5
ETV6
EVC
EVC2
EVI5
EXO1
EXO5
EXOC2
EXOC4
EXOC5
EXOC6
EXOC8
EXOSC4
EXOSC5
EXPH5
EXT1
EXT2
EYA1
EYA2
EYA4
EYS
EZH2
EZR
F11-AS1
F2R
FA2H
FADS1
FAHD2B
FAM102A
FAM102B
FAM110A
FAM110B
FAM111B
FAM114A1
FAM118A
FAM120A
FAM126A
FAM129C
FAM133B
FAM135A
FAM135B
FAM13A
FAM13C
FAM149A
FAM155A
FAM157C
FAM160A1
FAM161A
FAM162A
FAM163A
FAM171A1
FAM171B
FAM178B
FAM182B
FAM184A
FAM184B
FAM186B
FAM189A1
FAM189A2
FAM196A
FAM196B
FAM198B
FAM19A1
FAM19A2
FAM19A5
FAM20A
FAM213A
FAM227A
FAM43A
FAM47E
FAM49B
FAM53A
FAM69C
FAM78B
FAM81B
FAM90A1
FAM91A1
FANCA
FANCC
FANCD2
FANCF
FANCI
FANCL
FANK1
FAP
FAR2
FARP1
FARP2
FARS2
FAS
FAT1
FAT2
FAT3
FAT4
FAXDC2
FBLN1
FBLN2
FBLN7
FBN1
FBN2
FBN3
FBXL13
FBXL17
FBXL2
FBXL7
FBXO10
FBXO31
FBXO32
FBXO6
FBXO7
FBXW12
FCGR2A
FCGRT
FCHO1
FCHO2
FCHSD2
FDFT1
FEM1A
FERMT2
FEZ2
FGD2
FGD3
FGD4
FGD5
FGD6
FGF10
FGF12
FGF13
FGF14
FGF2
FGF3
FGF5
FGFR1
FGFR2
FGFR3
FGFR4
FGGY
FGL1
FHAD1
FHIT
FHL2
FHL5
FHOD3
FIBIN
FICD
FIGN
FILIP1
FILIP1L
FIZ1
FKBP10
FKBP15
FKBP1A
FKBP4
FKBP5
FLI1
FLNA
FLNB
FLRT1
FLRT2
FLRT3
FLT1
FLT4
FLVCR2
FMN1
FMNL1
FMNL2
FMNL3
FMO4
FN1
FNBP1
FNBP1L
FNDC1
FNDC3B
FNIP2
FNTB
FOCAD
FOLH1
FOS
FOSB
FOSL2
FOXB1
FOXC1
FOXJ1
FOXK1
FOXM1
FOXN3
FOXN4
FOXO1
FOXO3
FOXP1
FOXP2
FOXP4
FRAS1
FREM1
FREM2
FREM3
FRMD3
FRMD4A
FRMD4B
FRMD5
FRMD6
FRMPD1
FRMPD2
FRMPD3
FRMPD4
FRRS1L
FRY
FRY-AS1
FRYL
FRZB
FSCN1
FSD2
FSIP1
FSTL1
FSTL4
FSTL5
FTH1
FTL
FUS
FUT8
FUT9
FXR1
FXYD2
FYCO1
FYN
FZD1
FZD3
FZD4
G2E3
G3BP1
GAA
GAB1
GAB2
GAB3
GABARAP
GABBR1
GABBR2
GABRA1
GABRA2
GABRA3
GABRB1
GABRB2
GABRB3
GABRG1
GABRG2
GABRG3
GAD1
GAD2
GADD45GIP1
GAK
GAL3ST3
GAL3ST4
GALNS
GALNT10
GALNT12
GALNT13
GALNT14
GALNT15
GALNT16
GALNT18
GALNT3
GALNT5
GALNT7
GALNT9
GALNTL6
GAN
GAP43
GAPDH
GARNL3
GAS2
GAS2L1
GAS2L3
GAS6
GAS7
GATAD2A
GATC
GATM
GBE1
GCAT
GCC1
GCC2
GCH1
GCLC
GCNT1
GCNT7
GCSH
GDF10
GDNF-AS1
GEM
GEMIN4
GEN1
GET4
GFAP
GFOD1
GFPT2
GFRA1
GFRA2
GGA2
GGNBP2
GGT1
GHR
GINS1
GINS3
GIPC1
GIT2
GJA1
GJC1
GK
GK5
GKAP1
GLB1L
GLCCI1
GLCE
GLDC
GLDN
GLE1
GLI1
GLI2
GLI3
GLI4
GLIPR1L1
GLIS3
GLRA1
GLRA2
GLRA3
GLRB
GLS
GLT8D2
GLUD1
GLUL
GLYATL1
GLYATL2
GMDS
GMPPA
GMPR
GMPS
GNA12
GNA13
GNA14
GNAI1
GNAI2
GNAL
GNAO1
GNAQ
GNAS
GNB4
GNG12
GNG12-AS1
GNG2
GNG7
GOLGA4
GOLIM4
GOLM1
GOLT1A
GPATCH3
GPBP1
GPBP1L1
GPC1
GPC2
GPC3
GPC4
GPC5
GPC6
GPCPD1
GPD2
GPER1
GPHN
GPI
GPM6A
GPM6B
GPNMB
GPR137B
GPR137C
GPR139
GPR146
GPR156
GPR158
GPR17
GPR173
GPR176
GPR183
GPR39
GPR68
GPRC5B
GPRIN3
GPSM2
GPX8
GRAMD1B
GRAMD1C
GRAMD4
GRASP
GRB10
GRB14
GRB2
GREB1L
GREM2
GRHL1
GRIA1
GRIA2
GRIA3
GRIA4
GRID1
GRID2
GRIK1
GRIK2
GRIK3
GRIK4
GRIN1
GRIN2A
GRIN2B
GRIN2D
GRIN3A
GRIP1
GRIP2
GRK5
GRM1
GRM3
GRM4
GRM5
GRM5-AS1
GRM7
GRM7-AS1
GRM8
GSE1
GSG1L
GSN
GSTCD
GSTM5
GSTO1
GSTZ1
GTDC1
GTF2IRD1
GTF3C6
GTSE1
GUCY1A2
GULP1
GXYLT2
GYG2
GYPC
GYPE
GZF1
H1F0
H2AFV
H2AFX
H2AFY
H2AFZ
H3F3B
HAGHL
HAPLN1
HAPLN2
HAS2
HAVCR2
HBA2
HBG2
HBP1
HCCS
HCFC1
HCG22
HCK
HCN1
HCRTR1
HCRTR2
HDAC4
HDAC7
HDAC9
HDHD3
HDLBP
HECA
HECTD2
HECW1
HECW2
HEG1
HELLS
HELZ
HERC3
HERC6
HERPUD1
HES1
HES6
HEXB
HEXIM1
HEY2
HEYL
HFM1
HHAT
HHIP
HHLA3
HIBADH
HIBCH
HIF1A
HIF1A-AS2
HIF3A
HIP1
HIP1R
HIPK2
HIPK3
HIRIP3
HIST1H1B
HIST1H1C
HIST1H1D
HIST1H1E
HIST1H2AC
HIST1H2AE
HIST1H2AH
HIST1H2AK
HIST1H2AL
HIST1H2BB
HIST1H2BC
HIST1H2BF
HIST1H2BG
HIST1H2BH
HIST1H2BJ
HIST1H2BK
HIST1H2BM
HIST1H3J
HIST1H4C
HIST1H4H
HIST2H2BF
HIVEP2
HIVEP3
HJURP
HK2
HLA-B
HLA-E
HLF
HM13
HMBS
HMCN1
HMGA2
HMGB2
HMGCLL1
HMGCS1
HMGN2
HMGXB3
HMOX1
HNF4G
HNRNPA1
HNRNPA1L2
HNRNPA2B1
HNRNPC
HNRNPD
HNRNPH1
HNRNPH2
HNRNPK
HNRNPR
HNRNPU
HNRNPUL1
HOMER3
HOPX
HOXA-AS2
HOXA2
HOXA3
HOXB3
HP1BP3
HPCAL1
HPGDS
HPS1
HPS3
HPSE2
HRASLS
HRH1
HS3ST2
HS3ST3A1
HS3ST4
HS3ST5
HS6ST2
HS6ST3
HSD17B1
HSP90AA1
HSP90AB1
HSP90B1
HSPA12A
HSPA12B
HSPA1A
HSPA4
HSPA4L
HSPA5
HSPB1
HSPD1
HSPG2
HSPH1
HTR1E
HTR2C
HTRA1
HUNK
HYAL2
HYDIN
ICA1
ICA1L
ID1
ID2
ID3
ID4
IDI1
IER2
IFI16
IFI27L2
IFI44L
IFIH1
IFIT3
IFNAR2
IFNGR1
IFNGR2
IFRD1
IFT122
IFT57
IFT74
IFT81
IFT88
IGDCC3
IGDCC4
IGF1
IGF1R
IGF2BP1
IGF2BP2
IGF2BP3
IGFBP4
IGFBP5
IGFBP7
IGFBPL1
IGSF11
IGSF21
IGSF3
IGSF9
IGSF9B
IKBKB
IKZF1
IKZF2
IL10RA
IL12A-AS1
IL12RB2
IL13RA1
IL17RA
IL1RAP
IL1RAPL1
IL1RAPL2
IL4R
IL5RA
IL6R
IL6ST
ILDR2
ILF3
ILK
IMMP1L
IMMP2L
IMP4
IMPAD1
INA
INCENP
INF2
INHBB
INPP4A
INPP4B
INPP5A
INPP5D
INPPL1
INSIG2
INSR
INSRR
INTS7
INTU
INVS
IPCEF1
IQCA1
IQCE
IQCG
IQCH
IQCJ-SCHIP1
IQCK
IQGAP1
IQGAP2
IQGAP3
IQSEC1
IQSEC2
IQSEC3
IQUB
IRAK2
IRAK3
IRF2BP2
IRF8
IRS1
IRS2
IRX2
ISCA2
ISLR
ISLR2
ISPD
ISY1
ITGA1
ITGA11
ITGA2
ITGA3
ITGA4
ITGA5
ITGA6
ITGA7
ITGA8
ITGA9
ITGAM
ITGAV
ITGAX
ITGB1
ITGB2
ITGB3
ITGB3BP
ITGB5
ITGB8
ITGBL1
ITIH5
ITM2A
ITM2B
ITM2C
ITPKB
ITPR1
ITPR2
ITPR3
ITSN1
ITSN2
IVNS1ABP
IWS1
JAG1
JAK1
JAK2
JAK3
JAKMIP1
JAKMIP3
JAM2
JAM3
JARID2
JAZF1
JMJD1C
JMJD4
JPH4
JPX
JRKL
JUN
JUNB
KALRN
KANK1
KANK2
KANK3
KANSL1
KANSL1L
KAT2B
KAT6B
KAZN
KCNAB1
KCNAB2
KCNB1
KCNB2
KCNC2
KCND2
KCND3
KCNE4
KCNG1
KCNH1
KCNH3
KCNH5
KCNH7
KCNH8
KCNIP1
KCNIP2-AS1
KCNIP3
KCNIP4
KCNJ16
KCNJ3
KCNJ4
KCNJ6
KCNJ8
KCNK1
KCNK10
KCNK13
KCNK2
KCNK3
KCNK9
KCNMA1
KCNMB2
KCNMB3
KCNN2
KCNN3
KCNQ1
KCNQ1OT1
KCNQ3
KCNQ5
KCNS2
KCNS3
KCNT2
KCTD1
KCTD16
KCTD2
KCTD7
KCTD8
KDM2A
KDM3A
KDM3B
KDM4B
KDM4C
KDM6A
KDM7A
KDM8
KDR
KEAP1
KHDRBS2
KHDRBS3
KIAA0232
KIAA0319
KIAA0355
KIAA0825
KIAA1024
KIAA1109
KIAA1147
KIAA1211
KIAA1217
KIAA1324L
KIAA1549
KIAA1671
KIAA1755
KIAA1841
KIAA1958
KIDINS220
KIF11
KIF13A
KIF13B
KIF14
KIF15
KIF18A
KIF18B
KIF19
KIF1B
KIF1C
KIF20B
KIF21A
KIF21B
KIF22
KIF23
KIF24
KIF26B
KIF27
KIF4A
KIF5B
KIF5C
KIF9-AS1
KIFAP3
KIFC1
KIRREL2
KIRREL3
KIT
KITLG
KLC1
KLF15
KLF2
KLF3
KLF4
KLF6
KLF7
KLF9
KLHDC8A
KLHDC8B
KLHDC9
KLHL1
KLHL13
KLHL14
KLHL17
KLHL25
KLHL29
KLHL32
KLHL4
KLHL5
KLHL6
KLKB1
KMT2D
KMT2E
KNDC1
KNTC1
KRCC1
KREMEN1
KSR2
KTN1
L1CAM
L3MBTL1
L3MBTL4
LACTB2
LAMA1
LAMA2
LAMA3
LAMA4
LAMA5
LAMB1
LAMB2
LAMC1
LAMC3
LAPTM4A
LAPTM5
LARP1B
LARP4B
LARS
LASP1
LAT2
LATS2
LCA5L
LCORL
LCP1
LCP2
LDB2
LDHA
LDLR
LDLRAD3
LDLRAD4
LDLRAP1
LEAP2
LEF1
LEMD1
LGALS1
LGALS3
LGI2
LGMN
LGR4
LGR5
LGR6
LHFPL2
LHFPL3
LHX1
LHX4
LHX9
LIFR
LIG1
LIMA1
LIMCH1
LIMD1
LIMK2
LIMS1
