A2M
CDH20
CDH22
CDH6
CDH7
CDH8
CDH9
CDHR3
CDHR4
CDIP1
CDK14
CDK17
CDK18
CDK8
CDKAL1
CDON
CDYL2
CEBPZOS
CELF2
CELF4
CELSR2
CEMIP
CEMIP2
CEMP1
CENPU
CEP112
CEP120
CEP126
CEP162
CEP170B
CEP57L1
CEP85L
CERCAM
CERS6
CES1
CES4A
CETP
CFAP221
CFAP299
CFAP44
CFAP45
CFAP46
CFAP97
CFH
CHCHD10
CHCHD6
CHD7
CHGA
CHGB
CHL1
CHN1
CHPT1
CHRDL1
CHRM2
CHRM3
CHRM4
CHRM5
CHRNA7
CHST11
CHST14
CHST15
CHST8
CHST9
CHSY3
CIB3
CIDEC
CISD1
CISH
CKAP5
CKLF-CMTM1
CKMT1B
CLCN7
CLCNKB
CLDN11
CLDN19
CLDN22
CLDN23
CLDN3
CLDN7
CLDND1
CLEC16A
CLEC18A
CLEC1B
CLEC2L
CLEC3A
CLEC4D
CLEC7A
CLIC3
CLIP1
CLMN
CLMP
CLSTN2
CLTC
CMKLR1
CMPK1
CMTM3
CMTM8
CNDP1
CNIH3
CNKSR2
CNKSR3
CNN3
CNP
CNPY1
CNR1
CNST
CNTN3
CNTN4
CNTN5
CNTN6
CNTNAP1
CNTNAP2
CNTNAP3
CNTNAP3B
CNTNAP4
CNTNAP5
COBL
COBLL1
COG5
COL11A1
COL12A1
COL15A1
COL16A1
COL18A1
COL19A1
COL1A2
COL21A1
COL22A1
COL24A1
COL25A1
COL2A1
COL4A1
COL4A2
COL4A5
COL5A2
COL5A3
COL6A1
COL6A2
COL9A1
COLGALT2
COMP
COPZ1
COQ2
CORO6
COX10
COX11
COX6A2
COX6B2
CPA1
CPE
CPEB1
CPED1
CPLX1
CPLX2
CPLX3
CPNE4
CPNE5
CPNE7
CPNE8
CPO
CPT1C
CPXM1
CRB3
CREB1
CREB5
CRH
CRHBP
CRIM1
CRISPLD1
CRTAC1
CRYAB
CRYBG3
CRYGB
CRYM
CRYZL1
CSAG1
CSF3
CSGALNACT1
CSMD2
CSNK1A1L
CSNK1G1
CSNK2A1
CSRNP3
CST3
CST6
CST7
CT45A10
CTAGE6
CTAGE9
CTBP2
CTDSPL
CTLA4
CTNNA2
CTNNA3
CTNNAL1
CTNNB1
CTPS1
CTSA
CTSB
CTSE
CTSW
CTTNBP2
CTXND1
CUBN
CUL4A
CUX1
CUX2
CXCL11
CXCL14
CXCL2
CXCL6
CXCL8
CXCL9
CXCR1
CXCR5
CXCR6
CXXC4
CYB5A
CYBC1
CYP1A2
CYP21A2
CYP26C1
CYP2A6
CYP2A7
CYP2B6
CYP2F1
CYP2R1
CYP2U1
CYP2W1
CYP4F11
CYP4F3
CYP4F8
CYP4X1
CYP7B1
CYP8B1
CYSRT1
CYTH3
CYTH4
CYTL1
DAAM2
DAB1
DACH1
DACH2
DAPK1
DCAF4L2
DCBLD1
DCC
DCHS2
DCLK1
DCLK2
DCN
DCX
DDAH1
DDHD1
DDHD2
DDR2
DDX24
DDX60L
DEAF1
DEFB1
DEFB119
DEFB124
DENND1B
DENND2A
DES
DGKB
DGKD
DGKE
DGKG
DGKH
DGKI
DGKZ
DHDDS
DHH
DHRS2
DHX33
DIAPH2
DIAPH3
DIO3
DIP2A
DIRAS2
DISP1
DKK2
DKKL1
DLC1
DLG1
DLG5
DLGAP1
DLK1
DLX4
DMBX1
DMD
DMP1
DMRTA1
DNAH14
DNAH6
DNAI1
DNAJC11
DNAJC13
DNAJC21
DNER
DNTT
DOCK1
DOCK10
DOCK11
DOCK4
DOCK5
DOCK8
DOK5
DOK6
DPP10
DPP4
DPP6
DPP8
DPPA3
DPY19L1
DPY19L2
DPY19L3
DPYD
DRGX
DRP2
DSCAM
DSCAML1
DSPP
DST
DTHD1
DUOXA2
DUSP13
DUT
DYNC1I1
DYNC2H1
DYRK1A
E2F3
E2F8
EAF2
EBF1
ECEL1
ECPAS
EDA
EDIL3
EDN2
EDNRA
EEF1A2
EEF1D
EEPD1
EFCAB14
EFCAB7
EFEMP1
EFHD2
EFNA5
EFNB2
EFR3A
EGF
EGFR
EHD3
EHF
EID1
EIF2A
EIF2AK3
EIF2B1
EIPR1
ELAVL2
ELAVL4
ELF5
ELL3
ELOA2
ELOC
EMB
EMC4
EME2
EML1
EML4
EML6
EMP1
EMP3
EN1
ENC1
ENOX1
ENPP2
ENPP7
ENTPD8
EOMES
EPB41
EPB41L2
EPB41L4A
EPDR1
EPHA10
EPHA3
EPHA5
EPHA6
EPHX4
EPN2
EPO
EPS8
ERBB3
ERBB4
ERBIN
ERC1
ERC2
ERG
ERICH4
ERMN
ERO1B
ERVV-1
ESCO1
ESRP2
ESRRG
ESYT2
ETNPPL
ETV1
ETV2
ETV5
ETV6
EVI2A
EVI5
EXD3
EXOC6
EXOC7
EXPH5
EXT1
EYA4
EYS
F2RL3
FA2H
FABP4
FAM107B
FAM110B
FAM111B
FAM133A
FAM135A
FAM135B
FAM13B
FAM156B
FAM162A
FAM163B
FAM170A
FAM170B
FAM174A
FAM180B
FAM181A
FAM183A
FAM193A
FAM209A
FAM240A
FAM72B
FAM78B
FAM81A
FAM9C
FAP
FARP1
FARSB
FAT1
FAT3
FAT4
FATE1
FAXC
FBLN7
FBN1
FBN2
FBXL2
FBXL7
FBXO44
FCER1A
FCGR2B
FCGR3A
FCHSD2
FCMR
FCN1
FCN3
FCRL2
FCRL6
FCRLA
FDPS
FERMT1
FEV
FEZF1
FEZF2
FFAR3
FGD2
FGD4
FGF10
FGF12
FGF13
FGF14
FGFBP2
FGFR1
FGFR2
FGFR3
FHIT
FHL1
FHL2
FHL5
FHOD3
FIGLA
FIGN
FILIP1
FILIP1L
FKBP5
FKTN
FLI1
FLNB
FLRT2
FLT1
FLT3
FLVCR1
FMN1
FMNL2
FMO2
FNBP1L
FNDC11
FNDC3A
FNDC3B
FNDC4
FOCAD
FOLH1
FOLR1
FOLR3
FOXC1
FOXC2
FOXF1
FOXN3
FOXN4
FOXO1
FOXP1
FOXP2
FOXR1
FPR2
FRAS1
FREM1
FREM2
FRG2
FRMD3
FRMD4A
FRMD4B
FRMD5
FRMD6
FRMPD4
FRY
FSD1
FSHR
FSIP1
FSTL4
FSTL5
FTH1
FUT5
FUT6
FUT7
FUT9
FXYD7
FYB1
FZD10
FZD6
GAB1
GAB2
GAB4
GABBR1
GABRA2
GABRA5
GABRB3
GABRE
GABRG3
GABRR3
GAD1
GAD2
GALNT10
GALNT13
GALNT14
GALNT18
GALNT2
GALNT7
GALNT9
GALNTL6
GAP43
GAPT
GAREM1
GARNL3
GAS2
GAS2L3
GAS6
GAS7
GAST
GATA3
GATAD2A
GBE1
GBP3
GBX2
GCC2
GCM1
GCN1
GCNA
GCNT3
GCSAM
GDA
GDF15
GDF5
GDI1
GDPD2
GFAP
GFPT1
GFRA1
GGT5
GGT7
GH1
GHR
GHRH
GHRHR
GID8
GIMAP2
GIMAP7
GIT2
GJA1
GJA4
GJA5
GJB2
GJB3
GJD2
GJD4
GK
GKN2
GLB1L3
GLCE
GLDN
GLG1
GLI3
GLIS3
GLRA2
GLRA3
GLS2
GLT1D1
GLT8D1
GLUL
GMCL1
GNA14
GNAL
GNAO1
GNAS
GNAT1
GNB4
GNG2
GNG3
GNG4
GNPTAB
GOLGA4
GOLGA6D
GOLGA6L7
GOLGA8J
GOLGB1
GOLIM4
GOLT1B
GOT1
GOT2
GP2
GP5
GP9
GPBAR1
GPC2
GPC5
GPC6
GPD2
GPLD1
GPM6A
GPR137C
GPR150
GPR151
GPR158
GPR180
GPR37
GPR45
GPR6
GPR63
GPRIN3
GRAMD1B
GRAMD2B
GRB14
GRB7
GREB1L
GREM2
GRHL3
GRIA1
GRIA2
GRIA3
GRIA4
GRID1
GRID2
GRIK1
GRIK2
GRIK3
GRIK4
GRIN2A
GRIN3A
GRIP1
GRIP2
GRK1
GRM1
GRM3
GRM4
GRM5
GRM7
GRM8
GRP
GSAP
GSDMC
GSDMD
GSE1
GSG1L
GSN
GSPT1
GSTA1
GSTK1
GSTM1
GSTT4
GTF2E2
GTF2H1
GTF3A
GTF3C1
GUCY1A1
GUCY1A2
GULP1
GZMA
GZMB
GZMH
GZMK
HACD2
HACL1
HAPLN1
HAPLN2
HAS2
HCAR1
HCAR3
HCN1
HCRTR2
HDAC4
HDAC9
HEATR1
HECTD2
HECW1
HEMGN
HERC6
HES2
HEXB
HEYL
HFE
HFM1
HGF
HHAT
HHIP
HIF3A
HINT1
HIP1
HIPK2
HIVEP1
HJURP
HLA-A
HLA-DPA1
HLA-DQB2
HLA-DRA
HMGN1
HMX1
HNRNPLL
HOMER1
HOMER2
HOXA13
HOXB2
HOXD3
HPCAL1
HPCAL4
HPS4
HPSE2
HRH1
HRH3
HS3ST2
HS3ST4
HS3ST5
HS6ST3
HSPA12A
HSPA13
HSPA1A
HSPA4L
HSPA6
HSPB7
HSPB9
HTN1
HTR1E
HTR1F
HTR2A
HTR2C
HTR4
HTR7
HTRA3
HUNK
HYAL4
HYDIN
IBSP
ICAM2
ICAM4
ICOS
ICOSLG
ID4
IFIT1
IFIT1B
IFITM2
IFNAR2
IFNG
IFNL1
IGF1
IGF1R
IGFBP1
IGFBP5
IGFN1
IGLL1
IGSF11
IGSF21
IGSF9
IL10
IL12RB1
IL17C
IL1B
IL1R2
IL1RAP
IL1RAPL1
IL1RAPL2
IL1RL1
IL22RA2
IL23R
IL24
IL2RB
IL2RG
IL36B
IL4
IL6
IL7R
IL9R
ILDR2
INA
INHBE
INO80
INO80C
INPP4A
INPP4B
INSM1
INSRR
INTS8
IPCEF1
IPO9
IQCA1
IQCB1
IQGAP2
IQSEC1
IQSEC2
IRAK1BP1
IRF2
IRF7
IRF8
IRS2
IRX2
IRX4
IRX6
ISCU
ITGA1
ITGA11
ITGA2
ITGA3
ITGA7
ITGA8
ITGA9
ITGB1BP1
ITGB2
ITGB8
ITIH3
ITLN2
ITM2C
ITPKB
ITPR2
JAKMIP1
JAM2
JMJD1C
JMJD7-PLA2G4B
JMY
JTB
KALRN
KANK1
KANSL1L
KAT2B
KAZN
KCNA3
KCNAB1
KCNAB2
KCNAB3
KCNB2
KCNC1
KCNC2
KCND2
KCNE4
KCNG2
KCNH1
KCNH3
KCNH5
KCNH7
KCNH8
KCNIP1
KCNIP2
KCNIP4
KCNJ2
KCNJ6
KCNJ9
KCNK1
KCNK17
KCNK2
KCNK5
KCNMB2
KCNMB4
KCNN2
KCNQ1
KCNQ3
KCNQ5
KCNT2
KCTD1
KCTD11
KCTD16
KCTD2
KCTD3
KCTD8
KDM1A
KDM5B
KDM7A
KHDRBS1
KHDRBS3
KIAA0319
KIAA0753
KIAA1217
KIAA1549
KIAA1671
KIAA1958
KIF13A
KIF13B
KIF1A
KIF20A
KIF26B
KIF3C
KIR2DL1
KIRREL1
KIRREL3
KISS1
KIT
KITLG
KLC3
KLF12
KLF7
KLHDC3
KLHDC7A
KLHDC7B
KLHL1
KLHL14
KLHL29
KLHL32
KLHL33
KLHL5
KMO
KMT2E
KPNB1
KRR1
KRT1
KRT14
KRT15
KRT16
KRT18
KRT19
KRT5
KRT7
KRT80
KRT83
L2HGDH
L3MBTL4
LAIR1
LAIR2
LAMA2
LAMA3
LAMA4
LAMC1
LAMP5
LAMTOR3
LANCL1
LARGE1
LCE5A
LCN6
LCNL1
LCORL
LDB2
LDB3
LDHAL6B
LDLRAD3
LDLRAD4
LEFTY2
LEMD3
LENG8
LGALS12
LGI2
LHFPL2
LHFPL3
LHFPL6
LHX6
LHX9
LIF
LIFR
LILRA1
LILRA4
LILRA5
LILRA6
LILRB1
LILRB2
LILRB5
LIN52
LINGO2
LINGO4
LIPA
LLCFC1
LMBRD2
LMF1
LMO3
LMO4
LMO7
LMOD2
LMTK3
LNPEP
LNPK
LPAR1
LPAR4
LPAR5
LPP
LRAT
LRCH1
LRFN2
LRG1
LRIG1
LRMDA
LRP1B
LRP2
LRP8
LRRC1
LRRC10
LRRC15
LRRC26
LRRC3
LRRC37A
LRRC39
LRRC3B
LRRC49
LRRC4C
LRRC63
LRRC7
LRRFIP1
LRRK1
LRRK2
LRRN2
LRRN3
LRRTM4
LRTM1
LSAMP
LSMEM2
LTBP1
LUC7L3
LUZP1
LUZP2
LY6E
LY6G6C
LY6G6D
LY6H
LY6K
LYNX1
LYPD6
LYPD6B
LZTS1
LZTS3
MAB21L2
MACF1
MACROD2
MADD
MAF
MAFA
MAG
MAGEA11
MAGEB10
MAGI1
MAGI3
MAL2
MAMDC2
MAML2
MAML3
MAN2A1
MAOB
MAP1A
MAP1B
MAP1LC3A
MAP1LC3C
MAP2
MAP2K1
MAP2K5
MAP3K4
MAP3K5
MAP3K9
MAP4K4
MAP9
MAPK10
MAPK15
MAPK4
MAPK9
MAPKBP1
MARCKSL1
MARCO
MARCOL
MAS1
MAST4
MAX
MB
MBD4
MBNL1
MBNL2
MBOAT2
MBP
MBTPS1
MC3R
MCC
MCCC2
MCF2L
MCHR2
MCTP1
MCTP2
MCUB
MDFIC
MDGA2
ME1
MECOM
MED12L
MED27
MEF2A
MEGF10
MEGF11
MEIKIN
MEIS2
MEIS3
MEPE
METTL26
METTL6
METTL8
MFAP2
MFSD4A
MFSD8
MGAT4C
MGAT5
MGST1
MIA3
MICAL2
MIP
MIPOL1
MITF
MIXL1
MKI67
MKX
MLF1
MLF2
MLIP
MLLT6
MLN
MMD
MMD2
MME
MMP1
MMP10
MMP12
MMP16
MMP3
MMP7
MMRN1
MNAT1
MNDA
MOBP
MOG
MOGAT3
MOS
MOXD1
MPIG6B
MPP7
MPZL2
MRAP2
MREG
MRPL32
MRPS22
MRS2
MS4A10
MS4A14
MS4A6A
MSI2
MSLN
MSMP
MSRA
MSX2
MT1A
MT1H
MT2A
MTA3
MTHFD1L
MTMR1
MTNR1B
MTSS1
MTURN
MTUS1
MTUS2
MUCL3
MXRA7
MXRA8
MYBPC1
MYBPH
MYEOV
MYF6
MYH10
MYH11
MYH7
MYL1
MYL10
MYL4
MYLIP
MYLK
MYO16
MYO1B
MYO1D
MYO1E
MYO1G
MYO3A
MYO5B
MYOD1
MYOM2
MYOM3
MYOZ1
MYRF
MYRFL
MYRIP
MZB1
MZT1
N4BP1
NAA35
NAALAD2
NAALADL2
NACC2
NAF1
NANOG
NAP1L1
NAPG
NAT2
NAV1
NAV3
NBAS
NCALD
NCAM1
NCAM2
NCDN
NCF4
NCK2
NCKAP1
NCKAP5
NCOR2
NCR3
NCS1
NDFIP2
NDNF
NDRG2
NDST3
NDST4
NDUFA12
NDUFA5
NDUFAF4
NDUFAF7
NEBL
NECAB1
NECAB2
NECTIN3
NEDD4
NEDD8-MDP1
NEFH
NEFL
NEFM
NEGR1
NEIL1
NEIL3
NEK10
NEK11
NELFCD
NELL1
NELL2
NETO1
NEURL1
NFE2
NFIA
NFIB
NFKB2
NFKBIZ
NFX1
NGEF
NHS
NHSL1
NHSL2
NIN
NIPAL2
NKAIN2
NKAIN3
NKG7
NKIRAS1
NKTR
NKX1-2
NKX2-5
NKX6-1
NLGN1
NLGN4Y
NMNAT3
NNAT
NOS1
NOS1AP
NOX4
NPAS1
NPAS2
NPAS3
NPDC1
NPFFR2
NPIPA3
NPIPA8
NPIPB4
NPM2
NPNT
NPR1
NPR3
NPSR1
NPTX1
NPY1R
NR0B1
NR2F2
NR3C1
NR3C2
NR4A2
NR4A3
NRBP1
NRCAM
NREP
NRG1
NRGN
NRIP1
NRIP3
NRN1
NRP1
NRXN1
NSG1
NSL1
NSMCE2
NT5C3A
NT5DC1
NT5DC4
NTM
NTN3
NTNG1
NTNG2
NTRK2
NUAK1
NUBPL
NUDCD1
NUDCD3
NUDT4B
NUFIP1
NUMB
NUP153
NUP93
NWD2
NXPH1
NXPH2
NXT2
NYAP2
OBSL1
OCIAD1
ODF3B
ODF3L1
OLFM3
OLFML2B
OLFML3
OLIG1
ONECUT2
OPALIN
OPCML
OPRM1
OPTN
OR13C5
OR1D2
OR2AE1
OR2AG2
OR2AT4
OR2B2
OR2H2
OR2M3
OR2M4
OR3A2
OR51B2
OR51B5
OR51E2
OR51M1
OR52H1
OR52N2
OR8D4
OSBPL10
OSBPL3
OSR1
OSR2
OTOGL
OTP
OTUD6A
OTX1
OXER1
OXNAD1
OXR1
OXSR1
P2RX3
P2RX7
P2RY10
P2RY12
P2RY2
P3H2
PABPC1
PABPC4L
PACRG
PACSIN1
PADI1
PAEP
PAG1
PAK3
PAK5
PALLD
PAM
PAMR1
PAPPA
PAPSS2
PAQR8
PARD3
PARD3B
PARM1
PARN
PARP8
PARVA
PATE1
PATJ
PATL2
PAWR
PAX9
PBX1
PBX3
PCCA
PCDH10
PCDH11X
PCDH11Y
PCDH15
PCDH17
PCDH18
PCDH7
PCDH8
PCDH9
PCED1B
PCK1
PCLO
PCMTD1
PCP2
PCP4
PCP4L1
PCSK1
PCSK2
PCSK5
PCSK6
PCSK7
PDCD2
PDE1A
PDE1C
PDE3A
PDE3B
PDE4A
PDE4B
PDE4D
PDE5A
PDE8A
PDE9A
PDGFC
PDGFD
PDGFRA
PDIA2
PDLIM5
PDXK
PDZD2
PDZD3
PDZD7
PDZD8
PDZRN3
PDZRN4
PELI2
PELO
PENK
PEX5L
PF4V1
PFDN4
PFN2
PGA5
PGAM4
PGK1
PGM2L1
PHACTR1
PHACTR2
PHACTR3
PHF12
PHF21A
PHLDB1
PHLDB2
PHLPP1
PHLPP2
PHYHIPL
PIAS2
PID1
PIEZO2
PIGK
PIGN
PIGR
PIK3R3
PIN1
PIP4K2A
PIP4P2
PIP5K1B
PIR
PISD
PITPNA
PITPNC1
PITPNM2
PITX2
PITX3
PJA2
PKD1L1
PKDCC
PKDREJ
PKIG
PKP2
PKP3
PLA2G4A
PLAC8
PLAGL1
PLCB1
PLCB4
PLCE1
PLCH1
PLCL1
PLCXD3
PLD1
PLD5
PLEKHH1
PLEKHH2
PLEKHN1
PLIN4
PLOD2
PLP1
PLPP3
PLPP5
PLPPR1
PLPPR5
PLS1
PLS3
PLXDC2
PLXNA2
PLXNA4
PLXNC1
PMEPA1
PNLIPRP1
PNMA3
PNPLA7
PODXL2
POGLUT1
POGZ
POLR1D
PON1
PON2
POSTN
POTEC
POTEE
POTEI
POTEJ
POU2AF1
POU3F1
POU3F4
POU4F1
POU5F1B
POU6F2
PPARGC1A
PPFIA3
PPFIA4
PPFIBP1
PPIP5K1
PPIP5K2
PPM1E
PPM1G
PPP1R14C
PPP1R16B
PPP1R1C
PPP1R27
PPP1R2B
PPP1R7
PPP1R9A
PPP2R2C
PPP3CA
PPP4R1
PPP4R4
PRAG1
PRAME
PRAP1
PRDM13
PRELID2
PREP
PREX2
PRF1
PRG4
PRICKLE2
PRKAA1
PRKAG2
PRKAR1B
PRKCA
PRKCB
PRKCE
PRKCH
PRKD1
PRKG1
PRKG2
PRL
PRLR
PRMT9
PRND
PRNP
PROK1
PROS1
PROX1
PRPF4B
PRPH
PRR16
PRR27
PRR5L
PRRX1
PRSS12
PRSS21
PRSS22
PRSS23
PRSS3
PRSS33
PRSS35
PRTN3
PRUNE2
PSD3
PTCHD1
PTCHD4
PTCRA
PTDSS1
PTGDS
PTGER2
PTH2
PTHLH
PTK2
PTK2B
PTN
PTPN13
PTPN14
PTPN2
PTPN9
PTPRA
PTPRB
PTPRD
PTPRG
PTPRK
PTPRM
PTPRN
PTPRN2
PTPRO
PTPRR
PTPRT
PTPRZ1
PUM2
PUS7
PVALB
PWP2
PXDNL
PXK
QDPR
QKI
QRFPR
R3HDM1
RAB18
RAB1A
RAB22A
RAB25
RAB26
RAB27B
RAB31
RAB37
RAB3B
RAB3C
RAB3IP
RAB6A
RAB8B
RAD51B
RAD54L2
RAET1G
RAET1L
RAF1
RALBP1
RALGPS2
RALYL
RANBP17
RANBP3L
RAP1GAP
RAP1GAP2
RAP2A
RAPGEF5
RAPGEF6
RAPGEFL1
RAPH1
RARB
RASA1
RASAL2
RASGEF1C
RASGRP1
RASSF10
RASSF8
RAVER2
RAX2
RBBP7
RBFOX3
RBM19
RBM20
RBMS3
RBMXL2
RBPMS2
RC3H1
RD3
RDH16
REG4
RELL2
RELN
RERG
RETREG2
REX1BD
REXO2
RFTN2
RFX3
RFX4
RFX7
RGL1
RGMA
RGR
RGS11
RGS12
RGS20
RGS5
RGS6
RGS8
RHBDL1
RHBDL3
RHOBTB2
RHOJ
RIMBP3C
RIMKLA
RIMS1
RIMS3
RIN2
RIPK3
RIPK4
RIPOR2
RIT2
RMDN2
RNASE1
RNASE6
RND3
RNF113B
RNF13
RNF144B
RNF145
RNF152
RNF165
RNF182
RNF19A
RNF213
RNF220
RNF24
RNF39
RNFT1
RNFT2
ROBO1
ROBO2
ROBO3
ROPN1
ROR1
ROR2
RORA
RORB
ROS1
RP1
RPAP3
RPE
RPH3A
RPL17-C18orf32
RPL24
RPL31
RPL37A
RPRD1B
RPS4Y2
RPS6KA2
RPS6KA5
RPS6KB1
RPS6KC1
RSPO2
RTN2
RTN4RL2
RUBCN
RUFY1
RUFY4
RUNDC3A
RUNX1T1
RUNX2
RUNX3
RUSC1
RUSC2
RXFP1
RYR1
RYR2
RYR3
S100A11
S100A3
S100A5
S100A9
S100B
S100P
SAGE1
SAMD11
SAMD3
SAMD4A
SAMD5
SASH1
SAT1
SATB1
SATB2
SAXO2
SBK3
SBNO1
SCARA3
SCD
SCD5
SCG2
SCGB1A1
SCMH1
SCN1A
SCN3B
SCN9A
SCPEP1
SCRG1
SCRN1
SCT
SCYL2
SDCCAG8
SDHAF2
SDK1
SDR42E1
SDS
SEC14L5
SEC24D
SEC61A2
SEC63
SECTM1
SEL1L3
SELENOP
SELENOT
SEMA3A
SEMA3C
SEMA3D
SEMA3E
SEMA4F
SEMA5A
SEMA5B
SEMA6A
SEMA6D
SERINC5
SERP2
SERPINA1
SERPINA10
SERPINA11
SERPINA3
SERPINA5
SERPINA9
SERPINB10
SERPINB2
SERPINE2
SERPINI1
SERTM2
SEZ6
SEZ6L
SFMBT2
SFN
SFPQ
SFRP1
SFSWAP
SFTA2
SFTPA2
SFXN5
SGCA
SGCD
SGCG
SGCZ
SGK1
SGMS1
SGPP2
SH2B1
SH2D6
SH3D19
SH3GL2
SH3GL3
SH3PXD2A
SH3RF1
SH3RF3
SH3TC1
SH3TC2
SHC4
SHH
SHISA3
SHISA6
