A2M
ARPC2
ARPC3
ARPC5
ARPP19
ARPP21
ARRB2
ARRDC2
ARSE
ARX
ASAH1
ASCL1
ASH1L
ASIC4
ASPDH
ASPH
ASPHD1
ASPM
ASRGL1
ASTN2
ATAD1
ATAD2
ATAD5
ATCAY
ATF3
ATF4
ATF7IP
ATM
ATOX1
ATP11A
ATP1A1
ATP1A2
ATP1B1
ATP1B2
ATP1B3
ATP1B3-AS1
ATP2B1
ATP2B2
ATP2B4
ATP6AP1
ATP6AP2
ATP6V0A1
ATP6V0B
ATP6V0D1
ATP6V0E1
ATP6V0E2
ATP6V1C1
ATP6V1D
ATP6V1F
ATP6V1G1
ATP8A1
ATP8A2
ATP8B1
ATP8B4
ATRAID
ATRX
ATXN10
ATXN7L3B
ATXN8OS
AURKA
AURKB
AUTS2
AVIL
AVPR1A
AXL
B2M
B3GALNT1
B3GALT2
B3GAT1
B3GAT2
B3GNT2
B3GNT5
B4GALT1
BAALC
BACH2
BAG1
BAG3
BAG5
BAMBI
BANF1
BARD1
BASP1
BAX
BAZ1A
BAZ1B
BAZ2B
BBS12
BBS2
BBX
BCAN
BCAP31
BCAS1
BCAT1
BCCIP
BCHE
BCL11A
BCL11B
BCL6B
BCL7A
BCO2
BDP1
BEGAIN
BEX1
BEX2
BEX3
BEX4
BEX5
BGN
BHLHE22
BHLHE40
BHLHE41
BICD1
BIN1
BIN2
BIRC5
BIRC6
BLCAP
BLM
BLOC1S2
BLOC1S6
BMP2K
BMP7
BMPER
BMPR2
BNIP3L
BOC
BOD1L1
BORA
BORCS6
BPTF
BRCA1
BRCA2
BRD3
BRD7
BRD8
BRI3
BRINP1
BRINP2
BRINP3
BRIP1
BRK1
BRMS1L
BROX
BRWD1
BSCL2
BSG
BST2
BTAF1
BTBD10
BTBD3
BTF3
BTG1
BTG2
BTG3
BUB1
BUB1B
BUB3
BZW2
C10orf82
C11orf54
C11orf58
C11orf96
C12orf57
C12orf60
C12orf75
C12orf76
C15orf39
C15orf59
C16orf45
C16orf74
C16orf87
C19orf48
C19orf53
C19orf54
C19orf73
C1D
C1GALT1
C1QA
C1QB
C1QC
C1QL1
C1QTNF4
C1QTNF6
C1R
C1S
C1orf115
C1orf122
C1orf162
C1orf21
C1orf220
C1orf53
C1orf54
C1orf61
C21orf58
C21orf62-AS1
C2CD2
C2CD4B
C2orf69
C2orf80
C2orf88
C3
C3AR1
C3orf14
C3orf58
C4orf3
C4orf47
C4orf48
C5AR1
C6orf48
C6orf52
C6orf62
C7orf31
C8orf34
C8orf58
C9orf47
CA10
CA12
CA4
CABP1
CACNA1A
CACNA1E
CACNA2D1
CACNB4
CACNG2
CACNG3
CACNG8
CADM1
CADM2
CADM3
CADM4
CADPS
CALB2
CALCOCO2
CALCRL
CALD1
CALHM2
CALM1
CALM2
CALM3
CALN1
CALR
CALU
CALY
CAMK1
CAMK1D
CAMK1G
CAMK2B
CAMK2D
CAMK2N1
CAMK2N2
CAMK4
CAMKV
CAMSAP2
CAMTA1
CANX
CAP1
CAPG
CAPN2
CAPNS1
CAPZA1
CAPZB
CARD8
CARHSP1
CARMIL1
CARMN
CASC15
CASC4
CASK
CASP10
CASP8AP2
CAST
CAV1
CAV2
CBARP
CBFA2T2
CBFB
CBLN1
CBX1
CBX3
CBX5
CCAR1
CCBE1
CCDC102B
CCDC110
CCDC112
CCDC129
CCDC134
CCDC137
CCDC14
CCDC141
CCDC144NL-AS1
CCDC150
CCDC152
CCDC153
CCDC160
CCDC167
CCDC171
CCDC175
CCDC18
CCDC186
CCDC3
CCDC34
CCDC47
CCDC50
CCDC59
CCDC80
CCDC81
CCDC82
CCDC85A
CCDC85B
CCDC88A
CCDC88B
CCDC90B
CCL2
CCL3
CCL4
CCL4L2
CCNA1
CCNA2
CCNB1
CCNB2
CCND1
CCND2
CCNE2
CCNF
CCNJL
CCNL1
CCNT2-AS1
CCNY
CCP110
CCR1
CCSAP
CCT3
CCT4
CCT5
CCT6B
CD101
CD151
CD164
CD200
CD226
CD24
CD248
CD2AP
CD300A
CD302
CD320
CD34
CD36
CD37
CD4
CD40
CD44
CD46
CD47
CD53
CD59
CD63
CD68
CD69
CD74
CD81
CD82
CD83
CD84
CD9
CD93
CDC20
CDC25B
CDC25C
CDC27
CDC37
CDC42
CDC42BPA
CDC42EP3
CDC42SE1
CDC45
CDC5L
CDC6
CDC73
CDCA2
CDCA3
CDCA5
CDCA7
CDCA7L
CDCA8
CDH1
CDH10
CDH11
CDH13
CDH18
CDH2
CDH24
CDH3
CDH4
CDH5
CDH6
CDH7
CDH9
CDK1
CDK19
CDK2
CDK2AP2
CDK4
CDK5R1
CDK5RAP2
CDK6
CDKL2
CDKN1A
CDKN1B
CDKN2C
CDKN2D
CDKN3
CDO1
CDS1
CDT1
CDV3
CEBPA
CEBPB
CEBPD
CEBPG
CEBPZ
CELF1
CELF2
CELF4
CENPA
CENPC
CENPE
CENPF
CENPH
CENPJ
CENPK
CENPL
CENPM
CENPN
CENPO
CENPQ
CENPU
CENPV
CENPW
CEP112
CEP126
CEP128
CEP135
CEP152
CEP170
CEP170B
CEP290
CEP295
CEP350
CEP44
CEP55
CEP57L1
CEP70
CEP85L
CEP97
CES4A
CETN2
CETN3
CFAP20
CFAP36
CFAP44
CFAP53
CFAP54
CFAP58
CFAP70
CFH
CFI
CFL1
CFLAR
CGN
CGNL1
CH25H
CHAF1A
CHCHD10
CHCHD2
CHD1
CHD2
CHD3
CHD4
CHD5
CHD7
CHD9
CHEK1
CHGA
CHGB
CHL1
CHL1-AS1
CHML
CHMP4B
CHMP5
CHODL
CHORDC1
CHPT1
CHRD
CHRDL1
CHRM3
CHRNA7
CHST11
CHST2
CHST8
CHSY1
CHURC1
CIDEA
CIRBP
CIT
CITED2
CITED4
CKAP2
CKAP2L
CKAP5
CKB
CKLF
CKMT1A
CKS1B
CKS2
CLASP1
CLASP2
CLCN3
CLCN4
CLDN11
CLDN5
CLDN7
CLDND1
CLEC11A
CLEC14A
CLEC3B
CLIC1
CLIC4
CLIC5
CLIP1
CLK1
CLMN
CLMP
CLNS1A
CLPB
CLSPN
CLSTN1
CLSTN2
CLTA
CLTB
CLTC
CLU
CMAS
CMC2
CMIP
CMKLR1
CMPK2
CMTM3
CMTM6
CMYA5
CNBP
CNGA3
CNIH4
CNN3
CNP
CNPY2
CNPY3
CNR1
CNRIP1
CNTFR
CNTLN
CNTN1
CNTN6
CNTNAP2
CNTNAP4
CNTNAP5
CNTRL
COBLL1
COL11A1
COL11A2
COL12A1
COL13A1
COL15A1
COL18A1
COL19A1
COL1A2
COL20A1
COL21A1
COL22A1
COL24A1
COL25A1
COL3A1
COL4A1
COL4A2
COL4A5
COL5A2
COL9A1
COL9A3
COLEC12
COLGALT1
COLQ
COMMD2
COMMD4
COMT
COPA
COPB1
COPS9
CORO1C
COTL1
COX17
COX20
COX4I1
COX5A
COX5B
COX6A1
COX6B1
COX6C
COX7A1
COX7A2
COX7A2L
COX7B
COX7C
COX8A
CPAMD8
CPD
CPE
CPEB4
CPED1
CPLX2
CPNE3
CPNE4
CPPED1
CPSF2
CPT1A
CPVL
CREB3L2
CREB5
CREG1
CREG2
CREM
CRH
CRIP2
CRIPT
CRMP1
CRNDE
CRTAP
CRYAB
CRYBB1
CRYBG3
CRYM
CRYZ
CSAD
CSDE1
CSF1
CSF1R
CSF3R
CSGALNACT1
CSMD1
CSMD2
CSNK1A1
CSNK2A1
CSPG4
CSPG5
CSRNP1
CSRNP3
CSRP2
CST3
CSTB
CTBP2
CTDSPL2
CTGF
CTHRC1
CTNNA1
CTNNAL1
CTNNB1
CTNNBL1
CTNND1
CTNND2
CTNS
CTSA
CTSB
CTSC
CTSD
CTSK
CTSL
CTSS
CTSV
CTSZ
CTTN
CTTNBP2
CTXN3
CUBN
CUL3
CUTA
CUX1
CWC15
CX3CL1
CX3CR1
CXADR
CXCL12
CXCL16
CXCR4
CXXC4
CXXC5
CXorf36
CYB5A
CYBA
CYBB
CYBRD1
CYC1
CYCS
CYFIP1
CYP26A1
CYP27C1
CYP2E1
CYP3A5
CYP51A1
CYR61
CYSLTR2
CYTH3
CYTOR
CYYR1
DAAM1
DAAM2
DAB1
DAB2
DACH1
DACT1
DAD1
DAGLA
DANT2
DAP
DAP3
DARS
DAZAP2
DBF4
DBI
DBP
DCAF16
DCAF7
DCBLD1
DCC
DCDC1
DCDC2
DCLK1
DCLK2
DCN
DCP2
DCTN3
DCX
DCXR
DDAH1
DDAH2
DDIT3
DDR1
DDR2
DDRGK1
DDX11
DDX11-AS1
DDX17
DDX18
DDX21
DDX39A
DDX3X
DDX6
DECR1
DEK
DENND2A
DENND2C
DENND4A
DEPDC1
DEPDC1B
DEPTOR
DERL3
DESI2
DFFA
DGCR6
DGKD
DGKE
DGKH
DGKQ
DHFR
DHRS7
DHRS9
DHX40
DHX9
DIAPH2
DIAPH3
DIO2
DIP2A
DIRAS2
DIRAS3
DISP2
DIXDC1
DKK3
DLC1
DLEU2
DLG2
DLGAP1-AS2
DLGAP5
DLL3
DLL4
DLX1
DLX2
DLX5
DLX6
DLX6-AS1
DMC1
DMD
DNA2
DNAH5
DNAJA1
DNAJA2
DNAJB1
DNAJB4
DNAJB6
DNAJC1
DNAJC10
DNAJC12
DNAJC15
DNAJC19
DNAJC27-AS1
DNAJC3
DNAJC6
DNAJC7
DNAJC9
DNASE2
DNER
DNHD1
DNM1
DNM1L
DNM3
DNMT1
DNPH1
DNTTIP2
DOC2A
DOC2B
DOCK1
DOCK10
DOCK2
DOCK4
DOCK8
DOCK9
DOK5
DOK6
DPEP1
DPF1
DPF3
DPM1
DPP10
DPP10-AS1
DPP6
DPP7
DPPA4
DPY19L1
DPYSL2
DPYSL3
DRAXIN
DSC2
DSEL
DSN1
DSP
DST
DSTN
DTL
DTYMK
DUSP1
DUSP10
DUSP2
DUSP23
DUSP6
DUT
DYNC1H1
DYNC1I1
DYNC1I2
DYNLL1
DYNLRB1
DYNLT3
E2F3
E2F7
EBF1
EBNA1BP2
ECE1
ECE2
ECH1
ECHDC1
ECHDC2
ECI2
ECM1
ECM2
ECSCR
ECT2
EDA
EDARADD
EDEM3
EDIL3
EDN1
EDNRA
EDNRB
EEA1
EEF1A1
EEF1B2
EEF1D
EEF2
EEF2KMT
EEPD1
EFCAB1
EFCAB14
EFEMP2
EFHC2
EFHD1
EFHD2
EFNA1
EFNA4
EFNA5
EFNB1
EFNB2
EGFL7
EGFR
EGLN1
EGR1
EGR2
EGR3
EHBP1L1
EHD4
EHHADH
EID1
EIF1
EIF1B
EIF2AK2
EIF2B4
EIF2S2
EIF3A
EIF3E
EIF3K
EIF4A2
EIF4E2
EIF4EBP2
EIF4G2
EIF4G3
EIF4H
EIF5B
ELAVL2
ELAVL3
ELAVL4
ELF1
ELFN1
ELK3
ELMOD1
ELMSAN1
ELN
ELOVL1
ELOVL2
ELOVL5
ELOVL6
ELP2
EMB
EMC10
EMC6
EMC9
EMCN
EMILIN1
EML4
EMP1
EMP2
EMX2
EMX2OS
ENAH
ENC1
ENDOD1
ENG
ENKUR
ENO1
ENO2
ENOSF1
ENPEP
ENSA
ENTPD1
ENY2
EOGT
EOMES
EPAS1
EPB41L1
EPB41L2
EPB41L4A
EPB41L4A-AS1
EPCAM
EPHA10
EPHA3
EPHA5
EPHA7
EPHB1
EPHB6
EPHX4
EPN2
EPS15
EPS8
EPSTI1
ERAP1
ERBB3
ERBB4
ERBIN
ERC1
ERC2
ERG
ERH
ERICH3
ERICH6-AS1
ERMAP
ERP29
ERP44
ESAM
ESCO2
ESD
ESM1
ETF1
ETFA
ETFB
ETNK2
ETS1
ETS2
ETV1
ETV2
ETV5
EVA1B
EVI2A
EVI2B
EVI5
EXO1
EXOC5
EXOSC8
EXOSC9
EXTL3-AS1
EYA1
EZH2
EZR
F2R
F3
F8
F8A1
FABP3
FABP5
FABP7
FADS1
FADS2
FAIM
FAM107A
FAM107B
FAM111A
FAM111B
FAM114A1
FAM124B
FAM126A
FAM129A
FAM129B
FAM135A
FAM13A
FAM13B
FAM151B
FAM153C
FAM155A
FAM161A
FAM162B
FAM171B
FAM181B
FAM184A
FAM198A
FAM19A1
FAM19A2
FAM19A5
FAM204A
FAM20A
FAM213A
FAM219A
FAM228B
FAM3C
FAM43A
FAM49A
FAM49B
FAM50A
FAM69C
FAM81A
FAM83D
FAM84B
FAM89A
FANCD2
FANCI
FANCL
FAP
FARP1
FAT3
FBLL1
FBLN1
FBN1
FBN2
FBXL2
FBXL5
FBXO27
FBXO32
FBXO43
FBXO5
FBXO7
FBXO9
FBXW7
FCER1G
FCGBP
FCGR1A
FCGR1B
FCGR2A
FCGR3A
FCGRT
FCHO2
FCHSD1
FCHSD2
FDFT1
FDPS
FDXACB1
FDXR
FEN1
FER
FERMT2
FERMT3
FEZ1
FEZ2
FEZF2
FGD5-AS1
FGD6
FGF12
FGF14
FGF14-AS2
FGFBP3
FGFR1
FGFRL1
FHIT
FHL1
FHOD1
FHOD3
FIBIN
FIGN
FILIP1
FILIP1L
FIP1L1
FJX1
FKBP15
FKBP1A
FKBP2
FKBP3
FKBP5
FKBP9
FLI1
FLII
FLNB
FLOT1
FLRT2
FLT1
FLT4
FMN1
FMNL2
FMNL3
FMO1
FN1
FNBP1
FNBP1L
FOLR2
FOS
FOSB
FOXC1
FOXF2
FOXG1
FOXM1
FOXP1
FOXQ1
FOXS1
FPR1
FRAT2
FRMD3
FRMD4A
FRMD4B
FRMD6
FRMD6-AS1
FRRS1L
FRS3
FRZB
FSCN1
FSTL1
FTH1
FTL
FUBP1
FUNDC2
FUOM
FUS
FUT8
FUT8-AS1
FUT9
FXR1
FXYD6
FXYD7
FYCO1
FYN
FZD3
FZD8
G2E3
G3BP1
G3BP2
GAA
GAB1
GABARAPL1
GABARAPL2
GABBR1
GABBR2
GABPB1
GABRA1
GABRA5
GABRB2
GABRB3
GABRG2
GABRG3
GAD1
GAD2
GADD45A
GADD45B
GADD45G
GADD45GIP1
GAL3ST4
GALNT1
GALNT13
GALNT15
GALNT18
GALNT2
GALNT3
GAP43
GAPDH
GARNL3
GART
GAS2
GAS2L3
GAS7
GATM
GBP4
GCA
GCC2
GCHFR
GCK
GCNT1
GDA
GDPD3
GDPGP1
GEN1
GFAP
GFRA1
GGA1
GGCT
GGH
GGT5
GHITM
GIGYF2
GIMAP4
GIMAP7
GINM1
GINS1
GINS2
GINS4
GJA1
GJC1
GLB1L2
GLCCI1
GLDC
GLI3
GLIDR
GLIPR1
GLO1
GLRA2
GLRB
GLRX
GLRX5
GLS2
GLT1D1
GLTP
GLUD1
GLUL
GM2A
GMDS
GMFG
GMNN
GMPS
GNA13
GNAI1
GNAI2
GNAL
GNAO1
GNAQ
GNAS
GNB1
GNB2
GNB4
GNB5
GNG11
GNG12
GNG2
GNG3
GNG4
GNG5
GNG7
GNL1
GNL2
GNPTAB
GOLGA4
GOLGA7
GOLGA8A
GOLGA8B
GOLGA8N
GOLIM4
GOLM1
GPANK1
GPBP1
GPC4
GPCPD1
GPER1
GPM6A
GPM6B
GPN3
GPR12
GPR155
GPR158
GPR17
GPR176
GPR183
GPR22
GPR3
GPR34
GPR75
GPR85
GPRC5C
GPRIN3
GPSM2
GPX3
GPX4
GRASP
GRB14
GRB2
GRIA1
GRIA2
GRIA3
GRIA4
GRID2
GRIK2
GRIK3
GRIN2B
GRIP2
GRK2
GRK3
GRM3
GRM5
GRN
GRP
GSE1
GSG1L
GSN
GSTK1
GSTM3
GSTO1
GSTP1
GTF2H5
GTF3C6
GTSE1
GUCY1A2
GUK1
GULP1
GYG2
GYPC
H1F0
H1FX
H2AFJ
H2AFV
H2AFX
H2AFY
H2AFY2
H2AFZ
H3F3B
HACD3
HADH
HADHA
HAPLN1
HAS2
HAT1
HAUS1
HAUS4
HAUS6
HAVCR2
HBA1
HBA2
HBB
HBEGF
HBG2
HBQ1
HBS1L
HCFC1R1
HCK
HCLS1
HCN1
HCRTR2
HCST
HDAC1
HDAC2
HDAC7
HDGF
HDLBP
HEG1
HELLS
HELZ2
HERC1
HERPUD1
HES1
HES4
HES5
HES6
HEXA
HEXB
HEY1
HEY2
HHEX
HHIP
HHIP-AS1
HIC1
HIGD1A
HIGD1B
HIGD2A
HINT2
HIP1
HIPK2
HIRIP3
HIST1H1A
HIST1H1B
HIST1H1C
HIST1H1D
HIST1H1E
HIST1H2AG
HIST1H2AJ
HIST1H2BE
HIST1H4C
HIST2H2AC
HIVEP1
HIVEP2
HJURP
HLA-A
HLA-B
HLA-C
HLA-E
HLA-G
HLTF
HMBOX1
HMG20B
HMGA1
HMGB1
HMGB2
HMGB3
HMGCR
HMGCS1
HMGN1
HMGN2
HMGN3
HMGN5
HMGXB4
HMMR
HMOX1
HNRNPA0
HNRNPA1
HNRNPA1P48
HNRNPA2B1
HNRNPA3
HNRNPAB
HNRNPC
HNRNPD
HNRNPDL
HNRNPF
HNRNPH1
HNRNPH3
HNRNPK
HNRNPLL
HNRNPM
HNRNPR
HNRNPU
HNRNPUL1
HOOK3
HOPX
HP1BP3
HPCAL4
HPGDS
HRC
HRH1
HS3ST1
HS3ST4
HS3ST5
HS6ST2
HSBP1
HSBP1L1
HSD17B11
HSD17B12
HSDL2
HSP90AA1
HSP90AB1
HSP90B1
HSPA12A
HSPA12B
HSPA1A
HSPA1B
HSPA5
HSPA8
HSPA9
HSPB1
HSPB11
HSPB6
HSPD1
HSPE1
HSPG2
HSPH1
HTATSF1
HTR2A
HTRA1
HTRA3
HYAL2
HYLS1
IARS2
ICA1
ICAM1
ICAM2
ICK
ID1
ID2
ID3
ID4
IDH1
IDH2
IDI1
IDS
IER2
IER3
IER5
IFI16
IFI27
IFI27L2
IFI30
IFI35
IFI44
IFI6
IFIT3
IFITM1
IFITM2
IFITM3
IFNAR1
IFNAR2
IFNGR1
IFT57
IFT74
IGF1
IGF1R
IGF2BP2
IGF2BP3
IGFBP2
IGFBP3
IGFBP4
IGFBP5
IGFBP7
IGSF21
IGSF6
IKBIP
IKZF1
IL12A
IL13RA1
IL16
IL17D
IL17RA
IL18BP
IL1B
IL33
IL6R
IL6ST
ILDR2
ILF2
ILF3
ILK
INA
INAFM2
INCENP
ING1
ING2
ING3
INHBA
INHBA-AS1
INHBB
INO80B
INPP4B
INPP5A
INPP5D
INPP5J
INPPL1
INSIG1
INSM1
INSR
INTU
IP6K2
IPCEF1
IPO11
IPO5
IQGAP1
IQGAP2
IQSEC1
IQSEC2
IRF1
IRF2BP2
IRF8
IRF9
ISG15
ISYNA1
ITFG1
ITGA1
ITGA2
ITGA3
ITGA4
ITGA5
ITGA6
ITGAM
ITGAV
ITGAX
ITGB1
ITGB2
ITGB2-AS1
ITGB3BP
ITGB5
ITGB8
ITIH5
ITM2A
ITM2B
ITM2C
ITPR2
ITPRIPL2
ITSN1
ITSN2
IVD
IVNS1ABP
JADE1
JAG1
JAK1
JAK2
JAKMIP2
JAKMIP3
JAM2
JAM3
JARID2
JAZF1
JMJD1C
JMJD6
JPH1
JPH4
JPX
JUN
JUNB
JUND
JUP
KANK1
KANK2
KANK3
KAT2B
KAT6B
KAZN
KBTBD11-OT1
KBTBD12
KCNA2
KCNAB1
KCNAB3
KCND2
KCND3
KCNE3
KCNE4
KCNG1
KCNH2
KCNH3
KCNIP1
KCNIP4
KCNJ13
KCNJ2
KCNJ6
KCNJ8
KCNK3
KCNMA1
KCNMB2
KCNQ1OT1
KCNQ3
KCNRG
KCTD12
KCTD5
KDELC2
KDELR1
KDELR2
KDM1A
KDM3B
KDM4A-AS1
KDM4D
KDM5D
KDM6B
KDR
KHDRBS1
KHDRBS2
KHDRBS3
KIAA0319
KIAA0355
KIAA0586
KIAA1024
KIAA1109
KIAA1143
KIAA1147
KIAA1211
KIAA1217
KIAA1755
KIDINS220
KIF11
KIF13A
KIF14
KIF15
KIF18A
KIF1A
KIF1B
KIF20A
KIF20B
KIF22
KIF23
KIF2A
KIF2C
KIF3A
KIF3B
KIF4A
KIF5A
KIF5B
KIF5C
KIFAP3
KIFC1
KIT
KITLG
KIZ
KLC1
KLF10
KLF15
KLF2
KLF4
KLF5
KLF6
KLF9
KLHDC8B
KLHDC9
KLHL1
KLHL17
KLHL21
KLHL23
KLHL35
KLHL5
KLHL8
KLRC2
KMT2A
KMT2C
KMT5A
KMT5B
KNDC1
KNL1
KNSTRN
KPNA1
KPNA2
KPNA5
KPNB1
KRT10
KRT19
KRT222
KRTAP5-AS1
KRTCAP3
KTN1
KTN1-AS1
LACC1
LAIR1
LAMA2
LAMA4
LAMB1
LAMC1
LAMC3
LAMP1
LAMP2
LAMTOR1
LAMTOR4
LAP3
LAPTM4A
LAPTM4B
LAPTM5
LARP7
LAT2
LBH
LBR
LCORL
LCP1
LCP2
LDB2
LDHA
LDHB
LDLR
LDLRAP1
LEF1
LEO1
LEPROT
LGALS1
LGALS3
LGALS3BP
LGALS8
LGMN
LGR4
LHFPL2
LHFPL3
LHX2
LHX6
LIFR
LIG1
LILRB1
LILRB4
LIMA1
LIMCH1
LIMS1
LIN7C
LINC00115
LINC00265
LINC00461
LINC00511
LINC00599
LINC00623
LINC00943
LINC01102
LINC01133
LINC01197
LINC01268
LINC01277
LINC01305
LINC01351
LINC01410
LINC01534
LINC01551
LIPE
LIPG
LIPT2
LITAF
LMAN1
LMCD1
LMNA
LMNB1
LMNB2
LMO2
LMO3
LMO4
LMO7
LNPK
LOX
LPAR5
LPAR6
LPCAT1
LPCAT2
LPIN2
LPL
LPP
LPXN
LRFN1
LRGUK
LRIG1
LRMP
LRP1
LRP10
LRP1B
LRP6
LRP8
LRR1
LRRC17
LRRC3
LRRC32
LRRC36
LRRC39
LRRC3B
LRRC4
LRRC49
LRRC4C
LRRC55
LRRC58
LRRC63
LRRC7
LRRCC1
LRRFIP1
LRRK1
LRRK2
LRRN1
LRRN3
LRRTM2
LRRTM3
LRRTM4
LSAMP
LSG1
LSM11
LSM14A
LSM3
LSM4
LSM5
LSM7
LSM8
LSR
LST1
LTBP1
LUC7L3
LUM
LURAP1L
LUZP1
LUZP2
LXN
LY86
LY96
LYG1
LYN
LYPD1
LYRM7
LYST
LYVE1
LZTS1
M6PR
MACF1
MACROD2
MAD2L1
MAF
MAFB
MAFF
MAFG
MAGED1
MAGED2
MAGI1
MAGI2
MAGOH
MAGT1
MAL2
MALAT1
MALT1
MAML2
MAMLD1
MAN1A1
MAN1A2
MAN2B1
MANF
MAP1A
MAP1B
MAP1LC3A
MAP1LC3B
MAP2
MAP2K1
MAP2K4
MAP3K1
MAP3K5
MAP3K6
MAP3K8
MAP4
MAP4K2
MAP4K3
MAP4K4
MAP4K5
MAP6
MAP6D1
MAP7
MAP7D2
MAP9
MAPK10
MAPK1IP1L
MAPKAPK2
MAPRE2
MAPT
MARCH1
MARCH6
MARCKS
MARCKSL1
MARK1
MARS
MARS2
MASP1
MASTL
MAT2B
MATN2
MBD4
MBNL1
MBNL2
MBOAT2
MBP
MBTD1
MCAM
MCF2L2
MCFD2
MCL1
MCM10
MCM2
MCM3
MCM4
MCM5
MCM6
MCM7
MCM8
MCRIP2
MCTP1
MCTS1
MCU
MCUB
MCUR1
MDGA2
MDH1
MDK
MDM2
ME1
ME2
MEA1
MECOM
MED13L
MEF2A
MEF2C
MEG3
MEGF10
MEGF11
MEIS2
MELK
MERTK
METAP2
METRN
METRNL
METTL26
METTL2B
METTL5
METTL7A
METTL9
MEX3A
MFAP3
MFAP3L
MFF
MFGE8
MFSD1
MFSD12
MFSD14B
MFSD2A
MFSD4A
MFSD6
MGARP
MGAT4A
MGAT4C
MGLL
MGME1
MGMT
MGP
MGST2
MGST3
MIA3
MIAT
MICU1
MID1
MID1IP1
MIDN
MIER1
MIF
MIF-AS1
MILR1
MINOS1
MIR124-2HG
MIR137HG
MIR181A2HG
MIR22HG
MIR4435-2HG
MIR7-3HG
MIR99AHG
MIS18A
MIS18BP1
MKI67
MKKS
MKL2
MKNK1
MKRN2OS
MLC1
MLEC
MLIP
MLLT10
MLLT11
MLLT3
MLXIP
MMAB
MMD
MMD2
MMP14
MMP16
MMP17
MMP25
MMP28
MMRN1
MMS22L
MN1
MND1
MNDA
MNS1
MOB1A
MOB3B
MOCS2
MOK
MORC3
MORF4L1
MORF4L2
MOV10
MOXD1
MPDU1
MPDZ
MPEG1
MPHOSPH6
MPHOSPH9
MPP1
MPP5
MPP6
MPPED1
MPPED2
MPRIP
MPZL1
MRC1
MRFAP1
MRFAP1L1
MRPL33
MRPL41
MRPL51
MRPS10
MRPS36
MRPS6
MRVI1
MS4A7
MSH2
MSH6
MSI2
MSMO1
MSN
MSRA
MSRB3
MT-ATP6
MT-ATP8
MT-CO1
MT-CO2
